LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
RAW MILL BAG HOUSE GROUP,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_441FN1_PT02,B_421BF1_PT01,C_421BF1_TT_AVG,D_361LD3_ZT,E_421BF1_TT02,F_421BF1_DP,G_421BF1_PT04,H_391CV2_II,I_421FN1_SZ,J_421FN1_KW_EM,K_361GA1_O2,L_361GA1_SO,M_361GA1_NO,N_361GA1_DM
TAG DES,PRE-HEATER FAN O/L DRAFT,BAG HOUSE I/L DRAFT,BAG HOUSE I/L TEMP AVG,BAG HOUSE I/L DAMPER,BAG HOUSE O/L TEMP,BAG HOUSE DP,BAG HOUSE AIR COMPRESSOR PRESSURE,CHAIN CONVEYOR,BAG HOUSE FAN RPM,RABH  KW,STACK O2,STACK SOX,STACK NOX,STACK EMMISION
UNIT,mmWc,mmWc,°C,%,°C,mmWc,mmWc,Amp,rpm,kw,ppm,ppm,ppm,mg/Nm³
06/08/2019 21:00:00,-20.2,-11.1,0.0,100.0,101.8,94.9,6.0,8.7,454.2,195.2,7.7,5.8,854.4,6.8
06/08/2019 22:00:00,-20.0,-11.2,0.0,100.0,100.4,94.2,6.0,8.7,452.7,192.7,7.9,6.0,830.7,6.8
06/08/2019 23:00:00,-20.1,-11.0,0.0,100.0,99.2,93.6,6.0,8.7,450.6,190.5,8.2,6.0,795.9,6.8
06/09/2019 00:00:00,-18.1,-8.2,0.0,100.0,96.6,96.4,6.0,8.6,443.3,183.5,7.8,6.1,765.0,6.7
06/09/2019 01:00:00,-14.5,-5.2,0.0,100.0,90.8,101.3,5.9,8.9,437.1,180.8,7.3,6.3,718.6,6.6
06/09/2019 02:00:00,-15.3,-25.4,0.0,100.0,123.6,93.8,6.0,8.7,505.0,251.5,7.9,6.8,645.1,7.6
06/09/2019 03:00:00,-15.2,-22.9,0.0,100.0,147.0,81.0,6.3,8.4,440.9,166.2,4.5,7.0,773.2,6.6
06/09/2019 04:00:00,-14.9,-20.4,0.0,100.0,152.3,93.6,6.3,8.4,442.6,163.7,4.3,6.7,764.9,6.6
06/09/2019 05:00:00,-15.0,-19.8,0.0,100.0,154.7,97.0,6.3,8.5,445.7,165.2,4.3,17.6,738.2,6.7
06/09/2019 06:00:00,-14.9,-20.6,0.0,100.0,150.6,99.2,6.2,8.6,456.5,175.6,4.8,11.5,771.8,6.9
06/09/2019 07:00:00,-14.6,-25.4,0.0,100.0,145.8,98.7,6.3,8.5,488.0,212.6,5.0,5.6,814.1,7.3
06/09/2019 08:00:00,-15.5,-27.1,0.0,100.0,138.0,96.5,6.3,8.7,490.7,215.2,4.8,5.9,823.2,7.4
06/09/2019 09:00:00,-14.9,-21.1,0.0,100.0,142.4,91.2,6.3,8.5,449.4,168.3,4.5,5.8,844.4,6.7
06/09/2019 10:00:00,-15.0,-21.0,0.0,100.0,149.6,94.7,6.3,8.6,452.3,171.0,4.4,6.3,841.9,6.8
06/09/2019 11:00:00,-15.0,-22.1,0.0,100.0,156.5,100.2,6.2,8.6,464.0,182.7,4.3,6.3,853.1,7.0
06/09/2019 12:00:00,-14.6,-23.7,0.0,100.0,161.6,95.7,6.2,8.6,471.7,191.6,4.5,6.6,865.2,7.1
06/09/2019 13:00:00,-10.0,-20.7,0.0,100.0,155.2,94.2,6.3,8.6,474.3,194.6,4.1,6.9,853.7,7.1
06/09/2019 14:00:00,-10.0,-16.9,0.0,100.0,159.1,96.9,6.3,8.4,456.7,174.9,4.1,7.2,829.8,6.9
06/09/2019 15:00:00,-10.1,-17.4,0.0,100.0,166.8,96.1,6.3,8.6,454.2,171.0,4.3,7.7,819.8,6.8
06/09/2019 16:00:00,-9.9,-19.1,0.0,100.0,168.3,100.8,6.2,8.7,472.6,192.5,4.1,7.6,834.2,7.1
06/09/2019 17:00:00,-10.0,-21.1,0.0,100.0,173.5,94.1,6.2,8.6,482.3,202.1,4.1,7.6,900.6,7.2
06/09/2019 18:00:00,-10.5,-17.7,0.0,100.0,177.7,81.8,6.3,8.5,438.6,157.7,3.9,7.9,870.3,6.5
06/09/2019 19:00:00,-9.8,-15.3,0.0,100.0,166.9,92.9,6.3,8.5,443.7,161.3,4.0,7.9,850.9,6.7
06/09/2019 20:00:00,-9.7,-15.1,0.0,100.0,160.4,96.3,6.3,8.6,448.1,165.5,4.1,7.9,855.6,6.7
06/09/2019 21:00:00,-9.7,-17.5,0.0,100.0,159.7,98.4,6.2,8.6,464.5,183.3,4.1,7.9,844.7,7.0
06/09/2019 22:00:00,-10.1,-12.0,0.0,100.0,139.2,101.1,6.0,8.8,502.7,231.5,6.8,7.9,749.8,7.6
06/09/2019 23:00:00,-10.4,-4.4,0.0,100.0,99.2,94.2,6.0,8.4,444.6,179.7,7.3,8.0,636.1,6.7
06/10/2019 00:00:00,-10.1,-2.8,0.0,100.0,92.3,93.9,6.0,8.5,429.7,172.2,7.4,8.1,651.5,6.4
06/10/2019 01:00:00,-10.3,-1.4,0.0,100.0,90.3,93.7,6.0,8.6,424.0,164.1,7.2,8.4,631.0,6.4
06/10/2019 02:00:00,-9.9,-0.3,0.0,100.0,88.6,95.3,6.0,8.6,423.1,164.9,7.4,8.7,701.6,6.3
06/10/2019 03:00:00,-9.6,-4.4,0.0,100.0,92.0,97.4,6.0,8.7,450.2,194.9,7.0,8.9,624.5,6.7
06/10/2019 04:00:00,-10.3,-5.3,0.0,100.0,99.7,95.7,6.0,8.8,456.3,194.0,7.1,9.0,679.6,6.9
06/10/2019 05:00:00,-10.0,-2.3,0.0,100.0,96.7,96.8,6.0,8.6,432.0,170.8,7.5,9.1,605.4,6.5
06/10/2019 06:00:00,-10.1,-2.7,0.0,100.0,91.7,94.1,5.9,8.7,430.9,175.2,7.4,9.0,656.5,6.5
06/10/2019 07:00:00,-10.1,-2.4,0.0,100.0,80.1,93.6,5.9,8.7,430.5,172.3,7.4,8.5,689.8,6.5
06/10/2019 08:00:00,-9.9,-3.1,0.0,100.0,73.9,95.8,6.0,8.6,432.9,165.0,7.3,8.4,744.6,6.5
06/10/2019 09:00:00,-10.0,-2.8,0.0,100.0,81.6,93.4,5.9,8.8,428.6,171.1,7.3,8.8,726.8,6.4
06/10/2019 10:00:00,-10.1,-2.6,0.0,100.0,86.0,96.9,5.8,8.9,432.3,175.0,7.4,9.1,697.9,6.5
06/10/2019 11:00:00,-10.1,-2.7,0.0,100.0,85.6,95.7,5.9,8.7,430.5,173.8,7.5,9.5,670.2,6.5
06/10/2019 12:00:00,-9.9,-2.4,0.0,100.0,85.5,96.8,5.9,8.7,429.3,173.1,7.3,9.7,717.3,6.5
06/10/2019 13:00:00,-9.8,-4.6,0.0,100.0,91.3,95.9,6.0,8.8,454.9,198.3,7.1,9.7,733.6,6.8
06/10/2019 14:00:00,-10.5,-4.8,0.0,100.0,93.9,92.9,6.0,8.7,447.7,193.1,6.8,9.9,676.9,6.7
06/10/2019 15:00:00,-10.0,-3.1,0.0,100.0,89.0,96.4,6.0,8.6,423.5,163.4,7.7,10.1,658.3,6.4
06/10/2019 16:00:00,-12.7,2.1,0.0,68.3,102.3,95.5,5.7,8.8,410.3,153.3,8.2,9.5,775.6,6.2
06/10/2019 17:00:00,-18.0,1.0,0.0,65.5,83.6,95.5,5.6,8.8,404.4,149.1,8.5,9.6,760.1,6.1
06/10/2019 18:00:00,-11.2,-0.2,0.0,81.4,76.5,95.7,5.9,9.1,405.0,148.3,8.3,9.7,777.4,6.1
06/10/2019 19:00:00,-9.9,-1.1,0.0,99.1,81.9,93.8,6.0,9.1,424.8,158.3,7.8,9.8,794.7,6.4
06/10/2019 20:00:00,-11.6,-0.9,0.0,100.0,82.1,88.3,6.0,9.0,411.4,152.2,7.9,10.1,708.2,6.2
06/10/2019 21:00:00,-13.8,0.7,0.0,100.0,77.3,92.1,6.0,9.0,392.9,138.6,8.5,10.5,672.4,5.9
06/10/2019 22:00:00,-13.6,1.2,0.0,92.7,75.3,97.8,6.0,9.1,395.2,141.4,8.9,10.7,693.5,5.9
06/10/2019 23:00:00,-15.5,0.6,0.0,89.1,74.4,95.5,6.0,9.0,392.9,139.8,8.8,10.6,665.0,5.9
06/11/2019 00:00:00,-13.7,0.9,0.0,89.1,72.9,99.5,5.9,9.3,395.4,142.0,8.6,10.5,700.7,5.9
06/11/2019 01:00:00,-19.0,-0.2,0.0,89.1,72.5,94.5,6.1,9.1,392.9,139.8,8.6,10.9,700.6,5.9
06/11/2019 02:00:00,-9.8,0.2,0.0,96.0,78.4,93.4,5.9,9.2,426.6,170.6,8.4,11.2,749.9,6.4
06/11/2019 03:00:00,-9.8,-2.1,0.0,98.2,90.7,91.6,6.0,8.9,432.8,174.6,8.4,11.3,776.9,6.5
06/11/2019 04:00:00,-19.4,-3.4,0.0,88.9,85.6,85.2,6.0,9.0,401.6,141.4,8.8,11.6,736.3,6.0
06/11/2019 05:00:00,-16.2,-1.9,0.0,88.9,79.6,89.9,6.0,8.9,392.8,137.3,8.8,11.7,745.7,5.9
06/11/2019 06:00:00,-11.2,0.1,0.0,96.1,73.0,95.4,6.0,9.0,393.9,139.4,8.5,12.3,756.5,5.9
06/11/2019 07:00:00,-15.3,-0.2,0.0,100.0,63.3,96.4,5.9,9.2,395.7,141.8,8.5,13.1,765.7,5.9
06/11/2019 08:00:00,-11.7,0.9,0.0,100.0,59.7,97.9,6.0,9.0,398.2,144.4,8.4,13.5,778.1,6.0
06/11/2019 09:00:00,-10.1,-0.4,0.0,100.0,67.7,96.8,5.9,9.1,425.0,170.7,7.7,13.8,841.4,6.4
06/11/2019 10:00:00,-9.9,-4.6,0.0,79.5,78.3,91.8,6.0,9.0,432.3,175.5,8.0,13.7,814.2,6.5
06/11/2019 11:00:00,-12.5,-3.0,0.0,96.5,80.2,87.7,6.1,8.8,412.6,149.7,8.5,13.8,785.3,6.2
06/11/2019 12:00:00,-11.6,-1.2,0.0,100.0,75.4,90.8,6.4,8.9,397.1,139.5,8.5,13.8,776.6,6.0
06/11/2019 13:00:00,-14.2,-0.3,0.0,100.0,75.0,92.3,6.5,9.1,394.0,139.8,7.3,14.3,790.8,5.9
06/11/2019 14:00:00,-15.3,0.5,0.0,100.0,77.8,92.6,6.4,8.9,393.6,138.5,7.3,14.5,815.3,5.9
06/11/2019 15:00:00,-12.3,-2.6,0.0,100.0,76.5,95.2,6.4,9.0,405.4,152.5,7.9,14.6,773.7,6.1
06/11/2019 16:00:00,-10.7,-1.1,0.0,100.0,79.7,96.3,6.3,9.0,400.9,135.9,8.1,55.4,796.7,6.0
06/11/2019 17:00:00,-12.5,-2.8,0.0,100.0,79.3,93.0,6.3,9.0,397.3,139.6,7.5,0.5,778.4,6.0
06/11/2019 18:00:00,-12.0,-2.0,0.0,100.0,80.5,92.7,6.3,9.1,397.0,144.8,7.7,0.5,796.5,6.0
06/11/2019 19:00:00,-10.5,-2.8,0.0,100.0,81.6,95.6,6.3,9.1,415.9,159.2,7.5,0.5,809.7,6.3
06/11/2019 20:00:00,-10.2,-5.9,0.0,100.0,87.4,94.4,6.3,9.0,437.1,196.9,7.2,0.5,825.2,6.6
06/11/2019 21:00:00,-12.5,-2.5,0.0,100.0,84.6,91.2,6.3,8.9,403.3,148.8,7.8,0.4,776.2,6.1
06/11/2019 22:00:00,-10.9,-0.9,0.0,100.0,84.0,94.6,6.3,9.0,406.4,149.9,8.0,0.3,762.4,6.1
06/11/2019 23:00:00,-10.1,-1.8,0.0,100.0,87.1,94.2,6.3,8.9,417.9,159.5,7.8,0.4,754.5,6.3
06/12/2019 00:00:00,-9.8,-3.5,0.0,100.0,90.4,99.2,6.3,9.1,434.8,173.9,7.7,0.5,782.2,6.5
06/12/2019 01:00:00,-9.6,-8.3,0.0,100.0,96.8,95.8,6.3,8.9,465.5,212.6,7.5,0.4,830.6,7.0
06/12/2019 02:00:00,-10.2,-5.2,0.0,100.0,99.4,92.6,6.3,8.9,447.9,180.5,7.2,0.3,836.6,6.7
06/12/2019 03:00:00,-9.9,-3.5,0.0,100.0,92.5,95.9,6.4,8.9,425.8,168.9,7.6,0.4,776.9,6.4
06/12/2019 04:00:00,-10.1,-4.5,0.0,100.0,92.5,91.8,6.4,9.0,424.8,155.8,7.6,0.5,769.2,6.4
06/12/2019 05:00:00,-9.8,-4.1,0.0,100.0,91.7,90.8,6.3,8.9,420.9,162.7,7.3,0.4,781.9,6.3
06/12/2019 06:00:00,-10.4,-4.0,0.0,100.0,89.9,96.9,6.2,8.9,426.8,169.1,7.3,0.4,786.3,6.4
06/12/2019 07:00:00,-9.4,-4.5,0.0,100.0,86.9,98.6,6.2,9.0,438.7,179.9,7.3,0.4,807.6,6.6
06/12/2019 08:00:00,-10.9,-6.0,0.0,100.0,90.8,84.6,6.3,8.8,424.3,158.7,7.4,0.5,817.8,6.4
06/12/2019 09:00:00,-9.7,-3.8,0.0,100.0,87.3,94.0,6.3,8.9,428.9,166.0,7.5,0.5,822.0,6.4
06/12/2019 10:00:00,-10.0,-4.0,0.0,100.0,82.1,95.8,6.3,8.9,429.0,168.1,7.4,0.7,831.3,6.4
06/12/2019 11:00:00,-9.9,-4.3,0.0,100.0,80.6,93.1,6.4,8.9,428.7,168.5,7.4,0.6,784.3,6.4
06/12/2019 12:00:00,-9.6,-4.9,0.0,100.0,89.3,96.5,6.3,9.0,438.6,179.6,7.2,0.6,808.9,6.6
06/12/2019 13:00:00,-9.9,-9.9,0.0,100.0,97.1,96.2,6.2,9.0,467.7,213.2,7.3,0.6,804.9,7.0
06/12/2019 14:00:00,-10.4,-9.0,0.0,100.0,98.6,92.7,6.3,8.8,455.4,199.6,7.6,0.6,828.7,6.8
06/12/2019 15:00:00,-31.8,-32.6,0.0,100.0,105.2,64.6,6.2,9.0,367.3,119.4,9.0,0.7,576.8,5.5
06/12/2019 16:00:00,-14.8,-17.1,0.0,100.0,128.9,93.7,6.2,8.5,436.9,168.2,7.1,0.6,677.2,6.6
06/12/2019 17:00:00,-10.0,-6.1,0.0,100.0,117.6,97.0,6.2,8.7,454.4,190.1,7.8,0.6,686.7,6.8
06/12/2019 18:00:00,-10.1,-11.3,0.0,100.0,106.7,95.3,6.3,8.9,475.7,216.7,7.4,0.6,721.8,7.2
06/12/2019 19:00:00,-10.0,-7.6,0.0,100.0,104.1,87.7,6.2,8.8,443.8,179.6,7.6,0.5,659.2,6.7
06/12/2019 20:00:00,-10.0,-10.1,0.0,100.0,108.1,99.1,6.2,8.9,476.5,215.3,7.4,0.5,780.0,7.2
06/12/2019 21:00:00,-10.1,-17.1,0.0,100.0,130.5,92.6,6.1,8.6,470.6,209.6,7.4,0.6,620.5,7.1
06/12/2019 22:00:00,-10.4,-4.1,0.0,79.7,134.1,91.3,5.9,8.6,444.3,176.0,8.3,0.6,665.5,6.7
06/12/2019 23:00:00,-9.8,-3.2,0.0,69.2,96.0,97.6,5.7,8.8,435.4,186.4,8.0,0.5,706.4,6.5
13/06/2019 00:00:00,-10.0,-7.5,0.0,69.2,91.4,95.0,5.7,8.9,440.4,183.6,8.1,0.5,739.8,6.6
13/06/2019 01:00:00,-9.7,-7.7,0.0,69.2,91.6,97.1,5.6,8.8,444.4,184.6,8.0,0.6,756.3,6.7
13/06/2019 02:00:00,-10.4,-8.7,0.0,69.2,96.4,95.3,5.7,9.0,444.3,182.6,7.8,0.5,760.6,6.7
13/06/2019 03:00:00,-10.1,-6.7,0.0,69.2,94.7,94.5,5.7,8.9,441.6,179.3,7.9,0.5,763.0,6.6
13/06/2019 04:00:00,-9.9,-11.9,0.0,70.4,95.8,98.0,5.8,8.9,469.5,215.7,7.5,0.4,747.0,7.0
13/06/2019 05:00:00,-10.6,-12.3,0.0,96.3,111.5,89.1,5.7,8.7,461.1,203.6,8.2,0.5,741.6,6.9
13/06/2019 06:00:00,-10.1,-0.6,0.0,73.6,90.1,85.3,5.8,8.6,419.1,153.7,8.1,0.5,766.4,6.3
13/06/2019 07:00:00,-10.2,2.4,0.0,65.9,79.1,97.3,5.7,8.7,420.2,164.5,7.8,0.5,746.4,6.3
13/06/2019 08:00:00,-9.7,0.6,0.0,86.1,79.2,99.9,5.8,9.0,427.0,170.7,7.7,0.4,738.5,6.4
13/06/2019 09:00:00,-10.3,-5.1,0.0,86.2,84.0,95.2,6.0,8.8,449.8,191.9,7.5,0.5,777.3,6.8
13/06/2019 10:00:00,-10.0,-0.1,0.0,87.2,76.3,95.9,6.0,8.9,421.1,162.5,7.9,0.6,761.8,6.3
13/06/2019 11:00:00,-9.9,-0.6,0.0,91.1,76.7,97.4,6.1,8.8,420.9,164.7,7.7,0.6,722.2,6.3
13/06/2019 12:00:00,-10.0,-1.5,0.0,91.1,79.8,93.6,6.0,8.9,420.0,163.7,7.5,0.6,680.3,6.3
13/06/2019 13:00:00,-9.9,-1.2,0.0,92.7,79.6,95.3,6.2,9.1,420.9,163.3,7.5,0.7,728.9,6.3
13/06/2019 14:00:00,-9.9,-0.5,0.0,100.0,77.3,97.1,6.1,9.0,423.5,171.7,7.6,0.7,787.5,6.4
13/06/2019 15:00:00,-9.8,-5.3,0.0,100.0,85.0,98.0,6.1,9.2,457.4,203.1,7.3,0.6,772.1,6.9
13/06/2019 16:00:00,-10.5,-2.0,0.0,100.0,88.2,96.8,6.2,8.8,433.2,175.2,7.4,0.6,701.1,6.5
13/06/2019 17:00:00,-9.9,-0.5,0.0,100.0,84.1,92.2,6.2,8.9,421.0,167.2,7.6,0.6,738.8,6.3
13/06/2019 18:00:00,-9.6,-7.6,0.0,100.0,91.3,96.4,6.1,9.0,468.6,209.5,7.6,0.6,812.3,7.0
13/06/2019 19:00:00,-10.5,-6.4,0.0,100.0,98.5,93.1,5.7,8.8,458.5,201.1,7.9,0.8,817.5,6.9
13/06/2019 20:00:00,-9.8,-1.7,0.0,100.0,92.3,98.7,5.7,8.9,436.6,169.6,8.3,0.7,766.7,6.6
13/06/2019 21:00:00,-10.0,-2.0,0.0,100.0,91.9,94.7,6.0,8.9,431.9,174.4,8.4,0.7,782.6,6.5
13/06/2019 22:00:00,-10.1,-5.3,0.0,100.0,95.4,94.4,6.0,8.9,435.9,172.1,8.2,0.8,779.4,6.6
13/06/2019 23:00:00,-9.6,-8.5,0.0,100.0,99.2,95.2,5.9,9.0,463.3,210.9,7.8,0.8,836.8,7.0
14/06/2019 00:00:00,-14.6,-14.8,0.0,100.0,102.6,93.7,5.9,8.9,473.6,212.4,7.8,0.7,820.4,7.1
14/06/2019 01:00:00,-10.1,-5.3,0.0,100.0,98.4,93.2,6.0,8.7,432.8,177.7,8.1,0.8,839.8,6.5
14/06/2019 02:00:00,-9.9,-3.6,0.0,100.0,94.2,98.0,6.0,9.0,433.3,176.7,8.1,0.8,814.2,6.5
14/06/2019 03:00:00,-9.9,-4.2,0.0,100.0,93.2,96.1,6.0,8.8,433.2,177.0,7.9,0.9,746.1,6.5
14/06/2019 04:00:00,-9.9,-3.9,0.0,100.0,90.7,93.7,6.0,8.8,431.9,165.2,7.8,0.8,767.6,6.5
14/06/2019 05:00:00,-10.2,-10.2,0.0,100.0,96.0,95.5,5.9,8.9,462.5,215.0,7.6,0.8,810.4,7.0
14/06/2019 06:00:00,-10.5,-8.3,0.0,100.0,96.8,91.6,6.0,8.8,448.6,188.9,7.6,0.8,806.7,6.8
14/06/2019 07:00:00,-9.9,-2.0,0.0,100.0,80.3,91.1,6.1,8.7,411.1,152.6,7.9,0.9,790.1,6.2
14/06/2019 08:00:00,-9.8,-2.7,0.0,100.0,77.1,96.4,6.1,8.9,420.2,168.2,7.8,1.0,840.9,6.3
14/06/2019 09:00:00,-9.9,-3.8,0.0,100.0,83.2,98.1,6.1,8.8,427.5,167.8,7.5,0.7,757.8,6.4
14/06/2019 10:00:00,-5.3,3.8,0.0,100.0,95.7,25.1,3.6,2.5,108.6,43.1,13.6,0.6,343.1,1.1
14/06/2019 11:00:00,-8.0,6.5,0.0,100.0,92.7,6.8,2.5,0.0,0.0,0.0,19.4,0.6,21.6,0.0
14/06/2019 12:00:00,-18.2,-6.4,0.0,100.0,96.8,18.7,5.5,7.8,145.0,31.3,19.6,0.6,32.6,2.2
14/06/2019 13:00:00,-25.3,-40.9,0.0,100.0,150.0,98.3,6.5,8.5,533.5,261.2,13.3,20.6,299.4,7.9
14/06/2019 14:00:00,-28.4,-56.3,0.0,100.0,176.9,102.1,6.5,8.5,617.7,380.9,11.9,46.6,502.9,9.3
14/06/2019 15:00:00,-30.6,-60.9,0.0,100.0,181.6,103.1,6.5,8.5,640.7,413.1,11.4,0.6,620.8,9.6
14/06/2019 16:00:00,-22.6,-59.5,0.0,100.0,188.8,108.7,6.4,8.7,667.1,456.5,11.0,0.5,636.2,10.0
14/06/2019 17:00:00,-12.0,-45.5,0.0,100.0,191.5,99.8,6.5,8.9,637.5,405.1,10.1,0.5,698.5,9.6
14/06/2019 18:00:00,-10.9,-38.8,0.0,100.0,189.7,99.8,6.5,9.1,608.8,356.5,9.8,0.6,703.9,9.1
14/06/2019 19:00:00,-9.8,-32.6,0.0,100.0,171.5,97.8,6.5,8.8,568.4,310.5,9.4,0.5,732.1,8.5
14/06/2019 20:00:00,-10.6,-35.6,0.0,100.0,145.3,98.8,6.5,8.7,561.1,311.0,9.2,0.5,693.1,8.4
14/06/2019 21:00:00,-10.2,-25.3,0.0,100.0,134.8,90.7,6.6,8.4,495.2,223.9,9.2,0.4,647.6,7.4
14/06/2019 22:00:00,-9.8,-25.6,0.0,100.0,132.8,94.3,6.6,8.4,497.1,228.0,9.0,0.4,633.5,7.5
14/06/2019 23:00:00,-9.9,-25.4,0.0,100.0,138.4,97.8,6.6,8.4,499.4,232.0,9.1,0.5,676.5,7.5
15/06/2019 00:00:00,-10.2,-25.3,0.0,100.0,140.9,94.7,6.6,8.5,495.8,227.5,9.4,0.5,719.1,7.4
15/06/2019 01:00:00,-9.9,-24.7,0.0,100.0,140.8,97.8,6.5,8.6,496.2,228.3,9.3,0.4,781.5,7.4
15/06/2019 02:00:00,-10.3,-21.1,0.0,100.0,145.0,87.0,6.6,8.4,456.1,183.3,7.6,0.5,916.7,6.9
15/06/2019 03:00:00,-9.7,-15.6,0.0,100.0,159.6,92.7,6.6,8.4,436.7,157.3,5.3,0.5,1020.0,6.6
15/06/2019 04:00:00,-10.0,-15.5,0.0,100.0,162.0,95.6,6.6,8.4,442.4,162.1,4.9,0.5,1021.0,6.6
15/06/2019 05:00:00,-9.7,-17.7,0.0,100.0,163.1,95.5,6.6,8.5,457.9,178.2,5.0,0.5,996.5,6.9
15/06/2019 06:00:00,-10.5,-8.3,0.0,96.6,145.5,91.2,6.2,8.6,458.2,184.9,7.3,0.4,833.6,6.9
15/06/2019 07:00:00,-9.8,-1.7,0.0,100.0,96.9,91.5,6.1,8.4,421.6,163.4,8.0,0.5,770.6,6.3
15/06/2019 08:00:00,-9.6,-8.2,0.0,100.0,86.6,95.8,6.1,8.8,461.3,198.1,7.6,0.5,787.1,6.9
15/06/2019 09:00:00,-9.7,-9.1,0.0,100.0,95.2,94.1,6.2,8.6,467.7,215.2,7.6,0.5,751.1,7.0
15/06/2019 10:00:00,-9.8,-7.5,0.0,100.0,98.2,96.3,6.2,8.5,459.2,184.7,7.9,0.6,732.0,6.9
15/06/2019 11:00:00,-10.2,-7.1,0.0,100.0,94.1,93.3,6.3,8.7,443.9,183.8,7.8,0.6,720.9,6.7
15/06/2019 12:00:00,-13.3,-4.5,0.0,100.0,89.2,84.5,6.3,8.5,398.5,138.8,8.2,0.6,772.0,6.0
15/06/2019 13:00:00,-11.5,-3.0,0.0,100.0,85.7,95.3,6.3,8.7,411.3,153.7,8.0,1.9,736.8,6.2
15/06/2019 14:00:00,-19.1,-10.2,0.0,100.0,89.0,77.0,6.2,8.7,383.6,125.6,10.7,0.6,598.7,5.7
15/06/2019 15:00:00,-16.6,-19.2,0.0,100.0,128.2,101.0,6.1,8.4,494.1,225.9,11.2,0.6,573.0,7.4
15/06/2019 16:00:00,-20.6,-20.4,0.0,100.0,133.1,91.4,6.2,8.4,510.4,245.3,9.9,0.6,658.9,7.7
15/06/2019 17:00:00,-11.4,-5.9,0.0,100.0,114.7,92.1,6.2,8.4,448.2,175.9,8.4,0.6,705.1,6.7
15/06/2019 18:00:00,-10.0,-3.4,0.0,100.0,101.8,92.9,6.2,8.6,431.5,163.0,8.5,0.5,717.8,6.5
15/06/2019 19:00:00,-10.3,-3.0,0.0,100.0,98.1,94.4,6.1,8.4,429.4,166.8,8.3,0.4,694.0,6.4
15/06/2019 20:00:00,-10.0,-7.9,0.0,100.0,101.1,98.5,6.1,8.7,461.6,195.2,7.6,0.4,708.0,6.9
15/06/2019 21:00:00,-10.3,-7.0,0.0,100.0,104.3,94.7,6.1,8.5,453.7,195.4,7.7,0.6,691.8,6.8
15/06/2019 22:00:00,-10.2,-2.0,0.0,100.0,97.8,96.0,6.0,8.5,421.9,160.9,7.9,0.5,673.6,6.3
15/06/2019 23:00:00,-10.0,-2.4,0.0,100.0,94.8,93.0,6.0,8.7,417.4,154.8,7.7,0.5,641.5,6.3
16/06/2019 00:00:00,-9.6,-4.1,0.0,100.0,93.0,96.2,6.0,8.7,432.5,169.5,7.7,0.4,693.9,6.5
16/06/2019 01:00:00,-10.8,-7.6,0.0,100.0,98.1,87.5,6.0,8.7,441.3,188.4,7.9,0.5,819.1,6.6
16/06/2019 02:00:00,-10.0,-3.6,0.0,100.0,93.5,90.5,6.0,8.6,422.7,171.1,8.2,0.5,801.1,6.3
16/06/2019 03:00:00,-9.7,-3.7,0.0,100.0,93.7,98.7,6.0,8.8,434.6,172.4,8.0,0.6,810.0,6.5
16/06/2019 04:00:00,-10.2,-4.8,0.0,100.0,94.7,93.8,6.0,8.7,434.2,173.4,8.1,0.4,803.0,6.5
16/06/2019 05:00:00,-10.1,-5.3,0.0,100.0,96.1,94.1,6.0,8.7,434.8,172.1,7.9,0.5,769.1,6.5
16/06/2019 06:00:00,-9.7,-6.8,0.0,100.0,96.8,95.7,6.1,8.7,447.3,198.6,7.7,0.5,764.0,6.7
16/06/2019 07:00:00,-9.7,-10.3,0.0,100.0,99.5,95.2,6.1,8.8,470.4,210.3,7.8,0.6,785.3,7.1
16/06/2019 08:00:00,-10.4,-10.1,0.0,100.0,98.2,94.4,6.2,8.7,466.5,209.2,7.4,0.5,773.6,7.0
16/06/2019 09:00:00,-10.0,-8.0,0.0,100.0,96.1,98.0,6.1,8.9,458.5,205.0,8.3,12.0,679.3,6.9
16/06/2019 10:00:00,-9.8,-4.1,0.0,100.0,90.4,91.4,6.2,8.6,424.1,168.5,8.2,0.6,794.0,6.4
16/06/2019 11:00:00,-10.0,-3.4,0.0,100.0,88.2,93.9,6.3,8.7,425.7,171.9,7.7,0.7,808.5,6.4
16/06/2019 12:00:00,-9.8,-3.9,0.0,100.0,88.8,94.5,6.2,8.7,428.3,168.7,7.6,0.7,829.3,6.4
16/06/2019 13:00:00,-9.9,-3.7,0.0,100.0,87.4,94.6,6.1,8.7,429.2,170.7,7.5,0.6,803.3,6.4
16/06/2019 14:00:00,-9.9,-3.3,0.0,100.0,88.7,95.6,6.2,8.6,431.2,168.7,7.8,0.5,782.0,6.5
16/06/2019 15:00:00,-10.0,-4.0,0.0,100.0,89.5,92.6,6.2,8.8,427.8,175.6,7.9,0.6,763.0,6.5
16/06/2019 16:00:00,-9.8,-3.6,0.0,100.0,91.0,95.9,6.2,8.8,431.7,171.2,8.0,0.5,699.7,6.5
16/06/2019 17:00:00,-9.6,-4.4,0.0,100.0,92.5,93.7,6.2,8.7,433.7,177.1,8.0,0.6,778.9,6.5
